dip,dib,rm,ind_corr,v_corr,perc_juros,v_juros,rm_atual,v_ant,v_atual,soma,parcelas,p_ant,p_atual
01/08/2024,01/07/2016,1100,1.29248697,1421.735667,0.3083,438.3211061361,1860.0567731361,71943.51825552963,12776.48174447036,84720.0,90,90,7
01/08/2024,01/08/2016,1100,1.28554502,1414.099522,0.3083,435.9668826326,1850.0664046326,71943.51825552963,12776.48174447036,84720.0,89,89,7
01/08/2024,01/09/2016,1100,1.27978599,1407.764589,0.3083,434.0138227887,1841.7784117887,71943.51825552963,12776.48174447036,84720.0,88,88,7
01/08/2024,01/10/2016,1100,1.27684923,1404.534153,0.3083,433.0178793699001,1837.5520323699002,71943.51825552963,12776.48174447036,84720.0,87,87,7
01/08/2024,01/11/2016,1100,1.27442782,1401.8706020000002,0.3083,432.1967065966001,1834.0673085966002,71943.51825552963,12776.48174447036,84720.0,86,86,7
01/08/2024,01/12/2016,2200,1.2711229,2796.4703799999997,0.3083,862.151818154,3658.6221981539998,71943.51825552963,12776.48174447036,84720.0,85,85,7
01/08/2024,01/01/2017,1171.25,1.26871235,1485.9793399374998,0.3083,458.1274305027312,1944.106770440231,71943.51825552963,12776.48174447036,84720.0,84,84,7
01/08/2024,01/02/2017,1171.25,1.26479149,1481.3870326625,0.3083,456.71162216984874,1938.0986548323485,71943.51825552963,12776.48174447036,84720.0,83,83,7
01/08/2024,01/03/2017,1171.25,1.2579983,1473.430508875,0.3083,454.2586258861625,1927.6891347611624,71943.51825552963,12776.48174447036,84720.0,82,82,7
01/08/2024,01/04/2017,1171.25,1.25611413,1471.2236747625,0.3083,453.5782589292788,1924.8019336917787,71943.51825552963,12776.48174447036,84720.0,81,81,7
01/08/2024,01/05/2017,1171.25,1.25348182,1468.140581675,0.3083,452.62774133040256,1920.7683230054026,71943.51825552963,12776.48174447036,84720.0,80,80,7
01/08/2024,01/06/2017,1171.25,1.25048067,1464.6254847374998,0.3083,451.54403694457125,1916.169521682071,71943.51825552963,12776.48174447036,84720.0,79,79,7
01/08/2024,01/07/2017,1171.25,1.24848309,1462.2858191624998,0.3083,450.82271804779873,1913.1085372102984,71943.51825552963,12776.48174447036,84720.0,78,78,7
01/08/2024,01/08/2017,1171.25,1.25073442,1464.9226894249998,0.3083,451.63566514972746,1916.5583545747272,71943.51825552963,12776.48174447036,84720.0,77,77,7
01/08/2024,01/09/2017,1171.25,1.24637211,1459.8133338375,0.3083,450.0604508221013,1909.8737846596014,71943.51825552963,12776.48174447036,84720.0,76,76,7
01/08/2024,01/10/2017,1171.25,1.24500261,1458.2093069625,0.3083,449.5659293365388,1907.7752362990389,71943.51825552963,12776.48174447036,84720.0,75,75,7
01/08/2024,01/11/2017,1171.25,1.24078394,1453.268189725,0.3083,448.0425828922175,1901.3107726172175,71943.51825552963,12776.48174447036,84720.0,74,74,7
01/08/2024,01/12/2017,2342.5,1.2368261,2897.26513925,0.3083,893.2268424307752,3790.491981680775,71943.51825552963,12776.48174447036,84720.0,73,73,7
01/08/2024,01/01/2018,1192.5,1.23251231,1469.770929675,0.3083,453.1303776188025,1922.9013072938023,71943.51825552963,12776.48174447036,84720.0,72,72,7
01/08/2024,01/02/2018,1192.5,1.22772418,1464.06108465,0.3083,451.3700323975951,1915.4311170475953,71943.51825552963,12776.48174447036,84720.0,71,71,7
01/08/2024,01/03/2018,1192.5,1.22307649,1458.518714325,0.3083,449.6613196263975,1908.1800339513975,71943.51825552963,12776.48174447036,84720.0,70,70,7
01/08/2024,01/04/2018,1192.5,1.22185464,1457.0616582,0.3083,449.21210922306005,1906.27376742306,71943.51825552963,12776.48174447036,84720.0,69,69,7
